route,sourcePath,sourceType,pageType,status,titleLength,metaDescriptionLength,h1Count,h1MatchesTitle,totalHeadingCount,skippedHeadingLevels,unrelatedH2Count,wordCount,firstParagraphWordCount,hasTikTokInFirstParagraph,primaryKeyword,primaryKeywordInFirst150Words,internalLinks,externalLinks,hasFAQ,hasSchema,schemaTypes,hasBreadcrumbs,hasCalculatorCTA,criticalIssueCount,warningIssueCount,criticalIssues,warningIssues
/guides/business/tiktok-creator-taxes-guide/,content/guides/business/tiktok-creator-taxes-guide.mdx,mdx,guide,warning,48,148,1,true,30,false,2,2367,17,true,tiktok creator taxes,true,39,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/business/tiktok-exit-strategies/,content/guides/business/tiktok-exit-strategies.mdx,mdx,guide,warning,57,149,1,true,21,false,2,1877,20,true,sell tiktok account,true,33,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Title does not front-load primary keyword | Potentially unrelated H2 headings (2)
/guides/business/tiktok-intellectual-property-protection/,content/guides/business/tiktok-intellectual-property-protection.mdx,mdx,guide,warning,54,149,1,true,25,false,2,1890,16,true,tiktok intellectual property,true,35,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,false,0,1,,Potentially unrelated H2 headings (2)
/guides/business/when-to-hire-manager-tiktok/,content/guides/business/when-to-hire-manager-tiktok.mdx,mdx,guide,good,59,153,1,true,28,false,0,1807,18,true,tiktok creator manager,true,42,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/calculating-true-influence-value/,content/guides/calculating-true-influence-value.mdx,mdx,guide,warning,60,146,1,true,20,true,0,994,19,true,influencer value calculator,false,29,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Title does not front-load primary keyword | Heading hierarchy levels are skipped | Primary keyword missing in first 150 words
/guides/complete-tiktok-calculator-guide/,content/guides/complete-tiktok-calculator-guide.mdx,mdx,guide,good,56,150,1,true,6,false,0,650,21,true,tiktok calculators,true,28,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/complete-tiktok-diamond-guide/,content/guides/complete-tiktok-diamond-guide.mdx,mdx,guide,good,54,147,1,true,61,false,0,2047,27,true,tiktok diamonds,true,67,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/content-strategy-2025/,content/guides/content-strategy-2025.mdx,mdx,guide,warning,55,132,1,true,22,false,1,1208,17,true,tiktok content strategy,true,26,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/creator-rewards-program/,content/guides/creator-rewards-program.mdx,mdx,guide,warning,52,154,1,true,68,true,1,2948,25,true,tiktok creator rewards,true,79,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (1)
/guides/creator-tax-strategy/,content/guides/creator-tax-strategy.mdx,mdx,guide,warning,57,152,1,true,51,false,1,1404,21,true,creator tax guide,false,56,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/guides/finance-creators-earnings/,content/guides/finance-creators-earnings.mdx,mdx,guide,warning,51,143,1,true,13,false,1,387,18,true,finance creator earnings,false,17,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,4,,Title does not front-load primary keyword | Word count below 500 | Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/guides/fitness-creators-earnings/,content/guides/fitness-creators-earnings.mdx,mdx,guide,warning,43,151,1,true,56,false,1,1176,24,true,fitness creators tiktok earnings,true,66,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/growth/best-posting-times-tiktok/,content/guides/growth/best-posting-times-tiktok.mdx,mdx,guide,good,59,153,1,false,12,false,0,1688,20,true,best time to post tiktok,true,23,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/growth/content-repurposing-roi-analysis/,content/guides/growth/content-repurposing-roi-analysis.mdx,mdx,guide,warning,56,135,1,true,18,false,2,2292,19,true,tiktok repurposing roi,true,32,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/growth/get-on-fyp-consistently/,content/guides/growth/get-on-fyp-consistently.mdx,mdx,guide,warning,46,152,1,true,18,false,4,1715,21,true,get on tiktok for you page,true,33,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (4)
/guides/growth/,src/app/guides/growth/[...slug]/page.tsx,app-page,guide,warning,51,143,1,false,19,false,0,593,18,true,creator calculator,false,21,0,false,false,,true,true,0,4,,Title does not front-load primary keyword | Meta description does not include primary keyword | No schema markup detected | Primary keyword missing in first 150 words
/guides/growth/recover-tiktok-growth-plateau/,content/guides/growth/recover-tiktok-growth-plateau.mdx,mdx,guide,warning,43,153,1,true,11,false,2,1668,17,true,tiktok growth plateau,true,26,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Title does not front-load primary keyword | Potentially unrelated H2 headings (2)
/guides/growth/repurpose-tiktok-content/,content/guides/growth/repurpose-tiktok-content.mdx,mdx,guide,warning,48,152,1,true,13,false,6,1547,16,true,repurpose tiktok content,true,26,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (6)
/guides/growth/short-vs-long-tiktok-videos/,content/guides/growth/short-vs-long-tiktok-videos.mdx,mdx,guide,warning,51,145,1,true,15,false,4,1706,20,true,short vs long tiktok videos,true,33,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (4)
/guides/growth/tiktok-ab-testing-content/,content/guides/growth/tiktok-ab-testing-content.mdx,mdx,guide,good,50,149,1,true,16,false,0,2436,19,true,tiktok ab testing,true,31,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/growth/tiktok-algorithm-explained/,content/guides/growth/tiktok-algorithm-explained.mdx,mdx,guide,warning,59,152,1,true,19,false,2,4109,24,true,tiktok algorithm explained,true,24,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/growth/tiktok-analytics-api-creators/,content/guides/growth/tiktok-analytics-api-creators.mdx,mdx,guide,good,55,138,1,true,14,false,0,1998,19,true,tiktok analytics api,true,29,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/growth/tiktok-analytics-guide/,content/guides/growth/tiktok-analytics-guide.mdx,mdx,guide,warning,43,149,1,true,19,false,2,1616,15,true,tiktok analytics dashboard,true,35,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/growth/tiktok-audience-demographics-analysis/,content/guides/growth/tiktok-audience-demographics-analysis.mdx,mdx,guide,warning,58,140,1,true,16,false,2,1864,17,true,tiktok audience demographics,true,33,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/growth/tiktok-batch-content-creation/,content/guides/growth/tiktok-batch-content-creation.mdx,mdx,guide,warning,51,147,1,true,16,false,2,1727,17,true,tiktok batch content creation,true,29,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/growth/tiktok-content-pillars/,content/guides/growth/tiktok-content-pillars.mdx,mdx,guide,warning,50,152,1,true,12,false,2,1549,17,true,tiktok content pillars,true,29,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/growth/tiktok-hashtag-strategy-2026/,content/guides/growth/tiktok-hashtag-strategy-2026.mdx,mdx,guide,warning,45,148,1,true,12,false,1,1811,16,true,tiktok hashtag strategy,true,26,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/growth/tiktok-photo-carousel-engagement/,content/guides/growth/tiktok-photo-carousel-engagement.mdx,mdx,guide,warning,54,151,1,true,17,false,2,1907,18,true,tiktok photo mode,true,27,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/growth/tiktok-seo-search-ranking/,content/guides/growth/tiktok-seo-search-ranking.mdx,mdx,guide,good,41,144,1,true,9,false,0,1834,17,true,tiktok seo,true,21,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/growth/tiktok-shadowban-fix/,content/guides/growth/tiktok-shadowban-fix.mdx,mdx,guide,warning,50,146,1,true,10,false,2,1627,20,true,tiktok shadowban,true,20,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/growth/tiktok-sounds-music-distribution/,content/guides/growth/tiktok-sounds-music-distribution.mdx,mdx,guide,warning,54,144,1,true,16,false,4,1680,18,true,tiktok sounds algorithm,true,31,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (4)
/guides/hashtag-strategy/,content/guides/hashtag-strategy.mdx,mdx,guide,warning,50,149,1,true,28,false,1,1225,16,true,tiktok hashtags,false,33,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/guides/how-creator-fund-works/,content/guides/how-creator-fund-works.mdx,mdx,guide,good,54,149,1,true,19,false,0,677,20,true,how tiktok creator fund works,true,25,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/how-much-to-charge-sponsorship/,content/guides/how-much-to-charge-sponsorship.mdx,mdx,guide,warning,56,150,1,true,39,false,3,1220,22,true,tiktok sponsorship rates,false,42,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Title does not front-load primary keyword | Potentially unrelated H2 headings (3) | Primary keyword missing in first 150 words
/guides/how-to-become-shop-affiliate/,content/guides/how-to-become-shop-affiliate.mdx,mdx,guide,warning,56,154,1,true,10,false,2,589,22,true,tiktok shop affiliate,true,15,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Title does not front-load primary keyword | Potentially unrelated H2 headings (2)
/guides/how-to-get-1000-followers-live/,content/guides/how-to-get-1000-followers-live.mdx,mdx,guide,warning,54,150,1,true,10,false,1,511,21,true,1000 followers tiktok,false,14,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Title does not front-load primary keyword | Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/guides/how-to-get-brand-deals/,content/guides/how-to-get-brand-deals.mdx,mdx,guide,warning,52,153,1,true,12,false,3,961,24,true,tiktok brand deals,false,16,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Title does not front-load primary keyword | Potentially unrelated H2 headings (3) | Primary keyword missing in first 150 words
/guides/how-to-get-brand-deals-complete/,content/guides/how-to-get-brand-deals-complete.mdx,mdx,guide,good,53,143,1,true,9,false,0,509,25,true,how to get brand deals,true,13,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/how-to-go-viral/,content/guides/how-to-go-viral.mdx,mdx,guide,warning,50,148,1,true,32,false,0,1080,24,true,go viral tiktok,false,36,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,false,0,1,,Primary keyword missing in first 150 words
/guides/how-to-increase-creator-fund-earnings/,content/guides/how-to-increase-creator-fund-earnings.mdx,mdx,guide,warning,55,153,1,true,13,true,2,645,22,true,increase creator fund earnings,false,17,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (2) | Primary keyword missing in first 150 words
/guides/how-to-increase-engagement/,content/guides/how-to-increase-engagement.mdx,mdx,guide,warning,60,146,1,true,39,false,1,955,17,true,increase tiktok engagement,true,44,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/how-to-join-creator-fund/,content/guides/how-to-join-creator-fund.mdx,mdx,guide,warning,56,146,1,true,14,true,3,670,21,true,tiktok creator fund,true,19,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Title does not front-load primary keyword | Heading hierarchy levels are skipped | Potentially unrelated H2 headings (3)
/guides/how-to-join-creator-fund-complete/,content/guides/how-to-join-creator-fund-complete.mdx,mdx,guide,warning,59,151,1,true,9,false,2,394,21,true,how to join creator fund,false,15,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Word count below 500 | Potentially unrelated H2 headings (2) | Primary keyword missing in first 150 words
/guides/how-to-make-first-1000-dollars/,content/guides/how-to-make-first-1000-dollars.mdx,mdx,guide,warning,58,152,1,true,26,true,1,1218,19,true,make money on tiktok,false,33,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/guides/how-to-make-money-on-tiktok/,content/guides/how-to-make-money-on-tiktok.mdx,mdx,guide,good,51,149,1,false,25,false,0,1246,20,true,how to make money on tiktok,true,49,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/how-to-negotiate-brand-deals/,content/guides/how-to-negotiate-brand-deals.mdx,mdx,guide,warning,51,150,1,true,17,false,6,913,20,true,negotiate brand deals,false,23,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Potentially unrelated H2 headings (6) | Primary keyword missing in first 150 words
/guides/how-to-price-brand-deals/,content/guides/how-to-price-brand-deals.mdx,mdx,guide,warning,59,145,1,true,35,true,5,1440,22,true,how to price brand deals,true,46,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (5)
/guides/how-to-qualify-for-tiktok-live/,content/guides/how-to-qualify-for-tiktok-live.mdx,mdx,guide,warning,57,150,1,true,20,true,0,881,21,true,tiktok live requirements,false,26,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Title does not front-load primary keyword | Heading hierarchy levels are skipped | Primary keyword missing in first 150 words
/guides/increase-engagement-rate-tiktok/,content/guides/increase-engagement-rate-tiktok.mdx,mdx,guide,good,49,147,1,true,20,false,0,919,21,true,how to increase tiktok engagement,true,32,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/,src/app/guides/[articleSlug]/page.tsx,app-page,hub-listing,warning,47,143,1,true,53,false,3,1167,16,true,creator calculator,false,47,0,true,true,Answer|Article|BreadcrumbList|CollectionPage|FAQPage|ImageObject|ItemList|ListItem|Organization|Question|Thing,true,true,0,3,,Meta description does not include primary keyword | Potentially unrelated H2 headings (3) | Primary keyword missing in first 150 words
/guides/influencer-rate-calculator-guide/,content/guides/influencer-rate-calculator-guide.mdx,mdx,guide,warning,59,150,1,true,35,true,3,1544,19,true,influencer rates,false,41,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (3) | Primary keyword missing in first 150 words
/guides/live-gift-earnings-optimization/,content/guides/live-gift-earnings-optimization.mdx,mdx,guide,warning,59,143,1,true,41,true,4,1689,19,true,tiktok live earnings,true,52,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Title does not front-load primary keyword | Heading hierarchy levels are skipped | Potentially unrelated H2 headings (4)
/guides/maximize-creator-fund-rpm/,content/guides/maximize-creator-fund-rpm.mdx,mdx,guide,warning,58,150,1,true,14,true,0,939,23,true,increase creator fund rpm,false,19,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,false,0,3,,Title does not front-load primary keyword | Heading hierarchy levels are skipped | Primary keyword missing in first 150 words
/guides/monetization/diversify-tiktok-income-streams/,content/guides/monetization/diversify-tiktok-income-streams.mdx,mdx,guide,warning,38,154,1,true,14,false,2,1618,15,true,diversify tiktok income,true,34,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/monetization/financial-planning-tiktok-creators/,content/guides/monetization/financial-planning-tiktok-creators.mdx,mdx,guide,warning,58,151,1,true,17,false,1,1905,15,true,tiktok creator financial planning,true,29,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/monetization/first-1000-dollars-tiktok/,content/guides/monetization/first-1000-dollars-tiktok.mdx,mdx,guide,warning,59,152,1,true,22,false,4,1910,18,true,first 1000 dollars tiktok,true,39,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (4)
/guides/monetization/get-paid-faster-tiktok/,content/guides/monetization/get-paid-faster-tiktok.mdx,mdx,guide,warning,55,145,1,true,10,false,2,1374,16,true,tiktok payment speed,true,22,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/monetization/how-to-make-money-tiktok/,content/guides/monetization/how-to-make-money-tiktok.mdx,mdx,guide,good,49,153,1,true,19,false,0,3953,28,true,how to make money on tiktok,true,24,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/monetization/,src/app/guides/monetization/[...slug]/page.tsx,app-page,guide,warning,52,149,1,false,18,false,0,524,27,true,creator calculator,false,20,0,false,false,,true,true,0,4,,Title does not front-load primary keyword | Meta description does not include primary keyword | No schema markup detected | Primary keyword missing in first 150 words
/guides/monetization/micro-influencers-make-money-tiktok/,content/guides/monetization/micro-influencers-make-money-tiktok.mdx,mdx,guide,warning,52,148,1,true,20,false,1,1597,18,true,micro influencer money tiktok,true,36,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/monetization/monetization-requirements-checklist/,content/guides/monetization/monetization-requirements-checklist.mdx,mdx,guide,warning,47,146,1,true,25,false,1,1701,14,true,tiktok monetization requirements,true,41,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/monetization/passive-income-tiktok-creators/,content/guides/monetization/passive-income-tiktok-creators.mdx,mdx,guide,good,53,146,1,true,19,false,0,1827,15,true,passive income tiktok,true,30,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/monetization/selling-digital-products-tiktok/,content/guides/monetization/selling-digital-products-tiktok.mdx,mdx,guide,warning,55,147,1,true,15,false,2,1822,15,true,sell digital products tiktok,true,24,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/monetization/seven-ways-make-money-tiktok/,content/guides/monetization/seven-ways-make-money-tiktok.mdx,mdx,guide,warning,57,131,1,true,26,false,1,2189,23,true,ways to make money on tiktok,true,51,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/monetization/tiktok-affiliate-without-shop/,content/guides/monetization/tiktok-affiliate-without-shop.mdx,mdx,guide,warning,46,152,1,true,11,false,2,1602,15,true,tiktok affiliate marketing,true,20,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/monetization/tiktok-consulting-creator/,content/guides/monetization/tiktok-consulting-creator.mdx,mdx,guide,good,55,152,1,true,20,false,0,2054,16,true,tiktok consulting,true,32,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/monetization/tiktok-course-creation-guide/,content/guides/monetization/tiktok-course-creation-guide.mdx,mdx,guide,warning,60,149,1,true,21,false,1,2263,18,true,tiktok course creation,true,33,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/monetization/tiktok-merch-strategies/,content/guides/monetization/tiktok-merch-strategies.mdx,mdx,guide,warning,49,154,1,true,17,false,1,1847,16,true,tiktok merch,true,29,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/monetization/tiktok-monetization-by-country/,content/guides/monetization/tiktok-monetization-by-country.mdx,mdx,guide,warning,57,133,1,true,13,false,2,1670,19,true,tiktok monetization by country,true,28,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/monetization/tiktok-series-monetization/,content/guides/monetization/tiktok-series-monetization.mdx,mdx,guide,warning,47,153,1,true,17,false,2,1716,16,true,tiktok series monetization,true,26,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/monetization/tiktok-subscription-recurring-revenue/,content/guides/monetization/tiktok-subscription-recurring-revenue.mdx,mdx,guide,warning,56,142,1,true,15,false,1,1760,15,true,tiktok subscription,true,27,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/monetization-calculator-hub/,src/app/guides/monetization-calculator-hub/page.tsx,app-page,guide,warning,52,144,1,true,107,false,3,3289,32,true,tiktok monetization,true,28,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (3)
/guides/multi-platform-attribution-creators/,content/guides/multi-platform-attribution-creators.mdx,mdx,guide,warning,58,148,1,true,26,true,2,1045,18,true,multi-platform attribution,true,36,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (2)
/guides/multi-platform-strategy/,content/guides/multi-platform-strategy.mdx,mdx,guide,warning,54,154,1,true,47,false,3,1040,18,true,multi-platform strategy,false,48,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,false,0,2,,Potentially unrelated H2 headings (3) | Primary keyword missing in first 150 words
/guides/niche-selection/,content/guides/niche-selection.mdx,mdx,guide,good,55,151,1,true,45,false,0,1384,20,true,tiktok niche selection,true,46,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,false,0,0,,
/guides/niches/asmr-tiktok-earnings/,content/guides/niches/asmr-tiktok-earnings.mdx,mdx,guide,warning,56,147,1,true,12,false,2,1797,15,true,asmr tiktok earnings,true,27,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/niches/comedy-tiktok-earnings/,content/guides/niches/comedy-tiktok-earnings.mdx,mdx,guide,warning,53,147,1,true,12,false,2,1623,17,true,comedy tiktok earnings,true,31,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/niches/diy-crafts-tiktok-earnings/,content/guides/niches/diy-crafts-tiktok-earnings.mdx,mdx,guide,warning,57,143,1,true,12,false,2,1783,19,true,diy tiktok earnings,true,27,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/niches/education-tiktok-earnings/,content/guides/niches/education-tiktok-earnings.mdx,mdx,guide,warning,58,150,1,true,12,false,2,1653,19,true,education tiktok earnings,true,27,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/niches/fashion-tiktok-earnings/,content/guides/niches/fashion-tiktok-earnings.mdx,mdx,guide,warning,55,145,1,true,12,false,2,1737,18,true,fashion tiktok earnings,true,28,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/niches/food-cooking-tiktok-earnings/,content/guides/niches/food-cooking-tiktok-earnings.mdx,mdx,guide,warning,57,149,1,true,14,false,2,1650,17,true,food tiktok earnings,true,30,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/niches/gaming-tiktok-monetization/,content/guides/niches/gaming-tiktok-monetization.mdx,mdx,guide,warning,53,146,1,true,14,false,2,1757,15,true,gaming tiktok earnings,true,32,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/niches/,src/app/guides/niches/[...slug]/page.tsx,app-page,guide,warning,51,143,1,false,13,false,0,374,19,true,creator calculator,false,15,0,false,false,,true,true,0,5,,Title does not front-load primary keyword | Meta description does not include primary keyword | Word count below 500 | No schema markup detected | Primary keyword missing in first 150 words
/guides/niches/music-tiktok-monetization/,content/guides/niches/music-tiktok-monetization.mdx,mdx,guide,warning,50,151,1,true,12,false,2,1735,17,true,music tiktok earnings,true,27,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/niches/parenting-tiktok-earnings/,content/guides/niches/parenting-tiktok-earnings.mdx,mdx,guide,warning,54,146,1,true,12,false,2,1877,16,true,parenting tiktok earnings,true,29,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/niches/pet-tiktok-monetization/,content/guides/niches/pet-tiktok-monetization.mdx,mdx,guide,warning,59,152,1,true,13,false,2,1957,16,true,pet tiktok earnings,true,32,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/niches/tech-tiktok-earnings/,content/guides/niches/tech-tiktok-earnings.mdx,mdx,guide,warning,54,153,1,true,14,false,2,2111,16,true,tech tiktok earnings,true,34,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/niches/travel-tiktok-earnings/,content/guides/niches/travel-tiktok-earnings.mdx,mdx,guide,warning,53,148,1,true,14,false,2,2076,16,true,travel tiktok earnings,true,31,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/spark-ads-for-creators/,content/guides/spark-ads-for-creators.mdx,mdx,guide,good,58,146,1,true,17,false,0,818,23,true,tiktok spark ads,true,22,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/tiktok-ad-budget-calculator-guide/,content/guides/tiktok-ad-budget-calculator-guide.mdx,mdx,guide,good,57,148,1,true,30,false,0,947,23,true,tiktok ad budget calculator,true,35,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/tiktok-ads-hub/,src/app/guides/tiktok-ads-hub/page.tsx,app-page,guide,warning,54,151,1,true,92,false,4,3231,30,true,tiktok ads,true,45,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (4)
